word,expected_entropy,frequency
colza,3.98949970994146,14059
comae,5.00605449904624,0
comal,4.59949080273965,156852
comas,4.91565318404257,104043
combe,4.45341151026211,282561
combi,3.92985747080266,1465296
combo,3.23292439566748,10592758
combs,4.35347119887365,1515329
comby,3.56284839173949,0
comer,5.04385009622292,581184
comes,5.17814728014833,64256803
comet,5.11478607024899,3116034
comfy,3.49196320005053,1245404
comic,3.69084765329008,16695850
comix,3.79584160440578,1362567
comma,3.71033736369711,2711522
commo,2.8594834680939,57104
comms,3.97269149465112,972423
commy,3.18974995227235,0
compo,3.31555484549805,550501
comps,4.43769584600909,873979
compt,4.37528683823887,33774
comte,5.1076754576555,412474
comus,4.55836452163505,55186
conch,3.84689460744518,379190
condo,3.74264955887872,6444848
coned,4.99630748319352,41397
cones,5.42610075524147,1538688
coney,4.67756727985636,568494
confs,4.52192718914565,70045
conga,4.40215091851541,312319
conge,4.74630241641672,0
congo,3.55198037716388,9310976
conia,4.73819053258286,61871
conic,3.95211757290824,216832
conin,4.05853590239288,0
conks,4.47916983724285,0
conky,3.72626465269442,0
conne,4.41516218075467,50322
conns,4.32401950394784,39954
conte,5.32760503252827,620643
conto,4.13184128751033,347030
conus,4.81264045069686,401144
convo,3.36104432565712,118920
cooch,3.21978433328611,50051
cooed,4.35383196798238,62292
cooee,3.92727853457982,25881
cooer,4.67956239932163,0
cooey,4.03719978085926,0
coofs,3.89022086895545,0
cooks,3.85598789290663,2470395
cooky,3.10378353431753,32767
cools,4.4822126459636,659994
cooly,3.70943417646313,60526
coomb,3.30447859884708,0
cooms,4.08268268118328,0
coomy,3.32286381066871,0
coons,4.38357796988317,147809
coops,4.04226811008293,144776
coopt,3.9848091234619,0
coost,4.52165220468345,0
coots,4.60155996917126,112876
cooze,3.62932056259668,0
copal,4.58223059966351,85911
copay,4.09960327256878,251088
coped,4.70404068870277,171985
copen,4.78238745103089,55931
coper,5.01670247662845,22335
copes,5.15647462595968,184788
coppy,3.09964266415968,0
copra,4.74532118193914,95887
copse,5.00728331796443,90567
copsy,4.16101567675051,0
coqui,3.61940962144348,41162
coral,5.11569313095752,8818272
coram,4.78013010790996,251898
corbe,4.98224595396527,0
corby,4.10243188452137,653551
cords,5.10242599181406,2380982
cored,5.27730600881317,217931
corer,4.71536813351574,96129
cores,5.69029756287328,1983675
corey,4.96516074440837,2588392
corgi,4.540513575859,1063639
coria,5.00866841764401,85418
corks,4.77224050388489,206732
corky,4.04340053919581,318993
corms,4.96021485621274,48528
corni,4.88420512790223,0
corno,4.21674263597153,67386
corns,5.28418248309857,182185
cornu,4.71687414950551,45380
corny,4.53828484434841,378659
corps,4.95681420452298,12150135
corse,5.5405312261937,400005
corso,4.40676868167081,993128
cosec,4.5181137008524,0
cosed,5.18444799071225,0
coses,4.78302447979608,34704
coset,5.5629023822351,87359
cosey,4.87598856364399,26452
cosie,5.34422181946728,0
costa,5.16251954187189,23702154
coste,5.52146251557461,121681
costs,4.55728374651311,101090970
cotan,5.00593818273116,0
coted,5.1621615009275,0
cotes,5.64226260444305,205184
coths,5.02862128644196,0
cotta,4.34667905760943,509908
cotts,4.60861317512343,31330
couch,3.66214469768593,4581367
coude,4.7535633439893,27331
cough,4.09679953360441,3451640
could,4.44370032327903,302311431
count,4.74806419234376,40345803
coupe,4.58222240173263,4874541
coups,4.52317984849876,234254
courb,4.32390327434794,0
courd,4.64641990327093,0
coure,5.19034057760479,0
cours,5.05871503105607,1138194
court,5.02602184792013,127719981
couta,4.75427618821999,0
couth,4.56573003251381,0
coved,4.46219199036253,39880
coven,4.56214558815328,295821
cover,4.78659583741684,94501729
coves,4.93146967360014,264469
covet,4.82457151716198,219812
covey,4.15056954600833,720367
covin,4.21685877537449,0
cowal,4.44879242132642,41438
cowan,4.37861696562732,1463253
cowed,4.58164541598554,89560
cower,4.9205368077634,95006
cowks,4.10196634426068,0
cowls,4.67481817199175,39950
cowps,4.2724037154098,0
cowry,4.09977678162319,23397
coxae,4.55438943331574,0
coxal,4.15450646901077,0
coxed,4.29087816044506,32256
coxes,4.75961830504768,34726
coxib,3.64730812762236,0
coyau,4.1004190056081,0
coyed,4.56183273576648,0
coyer,4.88239998366258,15399
coyly,3.50434673124647,52174
coypu,3.62840355939726,0
cozed,4.22646881081338,0
cozen,4.31606918353875,35392
cozes,4.69062993553545,0
cozey,3.90075821654073,12838
cozie,4.42825542549487,0
craal,4.2895220504602,0
crabs,4.93103592890089,1055615
crack,3.73474374732331,16633701
craft,4.77563685868669,16528294
crags,5.01360452587725,170586
craic,4.25807535402572,77993
craig,4.72440320475941,13480763
crake,5.00285814609935,107613
crame,5.20137083127236,0
cramp,4.35051774971382,402123
crams,5.04026632574399,32544
crane,5.45332238141699,4888961
crank,4.49491969155553,2185208
crans,5.33299647752649,103198
crape,5.13391934197347,76001
craps,5.01187727273208,5943974
crapy,4.20591142333121,15414
crare,4.83133999602215,0
crash,5.06632844566883,15302627
crass,4.6703075189958,408565
crate,5.69979886274382,2336818
crave,4.93307393845558,1199466
crawl,4.58986818930602,2859784
craws,4.93904696897647,0
crays,4.86778124044345,22904
craze,4.69737362632774,962477
crazy,3.73900729126512,23032837
creak,4.75063243358034,124122
cream,4.92174254279139,25898758
credo,4.96690733612433,446499
creds,5.22366241734601,44604
creed,4.51073683178351,3398609
creek,4.14020217252667,38159464
creel,4.6632300083588,228934
creep,4.27316078544409,1811981
crees,4.94975903186271,79672
creme,4.31344892756251,1724183
crems,5.06958711428446,0
crena,5.14653238281153,0
crepe,4.27895998877229,768351
creps,5.06355071676121,0
crept,4.94280064805133,588735
crepy,4.27777229647046,0
cress,4.72462602812874,279364
crest,5.45296419916488,5477034
crewe,4.2191610915886,856635
crews,5.00544900228071,2986282
crias,5.35473286517906,0
cribs,4.76678377297319,1423971
crick,3.53817732212642,362258
cried,5.22553548522632,4352198
crier,4.63906777482937,374599
cries,5.66364615474377,1878107
crime,4.98123285660533,40361756
crimp,4.15903924564995,640746
crims,4.85495377246015,44647
crine,5.2177854320192,0
crios,5.24601886778581,0
cripe,4.94455095374005,30106
crips,4.81829788027916,211540
crise,5.45849293056504,70718
crisp,4.65855454532393,3880385
crith,4.89748538079033,0
crits,5.40291835702143,78587
croak,4.59530391214449,169181
croci,4.09003864228401,19604
crock,3.64710454178948,918524
crocs,4.50359991621989,260943
croft,4.7090974035844,1468213
crogs,4.92111046120996,0
cromb,4.18043491755388,0
crome,5.05251125084052,69081
crone,5.30738483535428,229759
cronk,4.40932942039382,88397
crons,5.24307602839925,0
crony,4.49147001001041,137861
crook,3.70914739834886,1067661
crool,4.232366130401,0
croon,4.18026789619729,65773
crops,4.92487572224196,7931319
crore,4.72191009488642,1182812
cross,4.56799658949434,74230978
crost,5.34781271686495,0
croup,4.39211831346702,149483
crout,4.96697280034977,14132
crowd,4.36945888702419,11409218
crown,4.4496898898696,16651038
crows,4.82081544967061,1294733
croze,4.55401735128738,14014
cruck,3.25574069845898,0
crude,4.78507848266994,5119129
crudo,4.45272951259774,30151
cruds,4.66836409857843,0
crudy,3.9163696355852,0
cruel,5.0581399853486,4180956
crues,5.34649870740841,0
cruet,5.24935221429593,95123
cruft,4.29682574802105,118000
crumb,3.77726962734015,673404
crump,3.85259602315262,328553
crunk,4.01627433049526,303067
cruor,4.04595529076412,0
crura,4.02822717749499,0
cruse,5.14970701694641,223824
crush,4.60992774353937,3576348
crust,4.96645101686368,2267452
crusy,4.3037070338247,0
cruve,4.42667038806983,0
crwth,4.27551452448188,0
cryer,4.01492038732188,158006
crypt,4.11265414269904,1904607
ctene,4.56373776658062,0
cubby,2.53588490466053,220112
cubeb,3.48252309797343,0
cubed,4.19634971038105,426932
cuber,4.53767701178231,20073
cubes,4.68902672307899,1887321
cubic,3.1552284897964,5774261
cubit,4.23308822113614,133644
cuddy,2.870721755493,218200
cuffo,2.99096329102756,0
cuffs,3.28326953567843,1408615
cuifs,4.29652276551386,0
cuing,3.97694366918844,24687
cuish,4.57102101561872,0
cuits,5.03021427556386,23438
cukes,4.5645101907508,0
culch,3.4511491807122,0
culet,4.99620176408366,17895
culex,4.02558394713038,100163
culls,3.99881132059852,61020
cully,3.17117387574225,121207
culms,4.35564247889774,41591
culpa,4.0691002540115,278558
culti,4.46654871762147,27564
cults,4.86564699853535,791725
culty,4.05975875528059,47215
cumec,3.59916519346711,0
cumin,4.04473862923452,612220
cundy,3.59056042527777,37743
cunei,4.64102374522045,0
cunit,4.6349212761875,0
cunts,4.79624999197726,1308527
cupel,4.48943009363037,0
cupid,3.98346248321239,1061697
cuppa,3.2314715633345,155780
cuppy,2.6379013081098,0
curat,4.99513099396328,0
curbs,4.44558871209898,478423
curch,3.70399279894899,0
curds,4.67181953582563,97052
curdy,3.90750953742029,0
cured,4.85553217487545,1955657
curer,4.30392850578733,0
cures,5.31599988770369,1489176
curet,5.23488817932965,0
curfs,4.34077969673141,19951
curia,4.70051155971889,203518
curie,5.0900224333212,628416
curio,4.70574341554902,506765
curli,4.53100103634414,0
curls,4.90542445735623,717837
curly,4.12904745366191,2231026
curns,4.85149998145261,0
curny,4.09007813932169,0
currs,4.22642450355422,0
curry,3.44621717936127,4029540
curse,5.13160883801851,3982181
cursi,4.65719018900929,0
curst,4.96461095001186,13364
curve,4.39379421354692,11071177
curvy,3.5337365699783,360365
cusec,4.08854519236734,0
cushy,3.84429336436823,147465
cusks,3.38737467498169,0
cusps,3.55750902382058,86926
cuspy,3.62445864291137,0
cusso,3.85058009233406,0
cusum,3.29906498255949,22557
cutch,3.58993950666434,0
cuter,5.09954377458695,152750
cutes,5.26155262588034,0
cutey,4.46442340469549,61070
cutie,5.02131936120387,3305791
cutin,4.56419547539266,0
cutis,4.966159683398,52575
cutto,3.91725775636668,0
cutty,3.37854170057353,133995
cutup,3.33969653049875,0
cuvee,3.65427112605589,160890
cuzes,4.28874818552285,0
cwtch,3.27973956359,0
cyano,4.34160313985022,98740
cyans,4.60297532982378,0
cyber,4.23133226479549,9289150
cycad,3.2029803250053,60893
cycas,3.68307860996896,33996
cycle,3.66577403755103,29585286
cyclo,3.29542328001373,328470
cyder,4.47310435405826,0
cylix,3.35095254340511,0
cymae,4.34588560468194,0
cymar,4.16611973665414,0
cymas,4.2295486864772,0
cymes,4.47910929621985,0
cymol,3.81986252459729,0
cynic,3.17631338390024,525906
cysts,3.76780623499321,808464
cytes,4.95727936186293,24372
cyton,4.20331961245984,0
czars,4.53208981734793,75932
daals,4.47282993799877,0
dabba,2.63506531020306,36124
daces,5.30901701307124,0
dacha,3.5728056125226,33545
dacks,4.3398564710776,0
dadah,3.21553073029159,0
dadas,3.63737435304219,0
daddy,2.6827765921706,9211193
dados,4.38453690638142,181878
daffs,3.72596155866111,0
daffy,2.88515686941412,268813
dagga,2.78151575416394,51615
daggy,3.10985900056104,0
dagos,4.81305452457755,0
dahls,4.96543657235274,0
daiko,4.32779533906253,14522
daily,4.48346617094576,105837757
daine,5.29653409369132,17557
daint,5.06889437100312,0
dairy,4.63893283625672,8781961
daisy,4.62499677670081,5124326
daker,4.88515523577152,0
daled,4.43252394256236,0
dales,5.49218085450494,678083
dalis,5.15901970701056,14260
dalle,4.54271144685896,178986
dally,3.56374768691638,142954
dalts,5.2483795834442,0
daman,3.67443355853515,298839
damar,4.03788312368416,60420
dames,5.2182464447889,384012
damme,4.14432913461952,264150
damns,4.77444253070649,26728
damps,4.43262834226023,23436
dampy,3.61165331741183,0
dance,5.04744717152487,51147967
dancy,4.08574613615708,104815
dandy,3.43066598678391,1098188
dangs,4.65153195509381,0
danio,4.68272747303534,143619
danks,4.53076540129742,55601
danny,3.50553692725674,7664864
dants,5.2154226985131,24917
daraf,3.76376746445507,0
darbs,4.8506123928598,0
darcy,4.37716800760202,1073638
dared,4.67657797678896,942679
darer,4.73615638311901,0
dares,5.72164318559879,526302
darga,3.85768741370313,0
dargs,4.95287603195398,0
daric,4.80369704403056,17063
daris,5.3639403986498,0
darks,4.81282916527185,70225
darky,4.04441421356053,27826
darns,5.2813251357541,0
darre,4.83600116525683,0
darts,5.47935121381839,2290842
darzi,4.05029551140113,0
dashi,4.62625886642134,31732
dashy,4.23873924744102,0
datal,4.19010966729023,0
dated,4.60964031632175,12707511
dater,5.52561006989653,89544
dates,5.6777977414349,38442243
datos,5.29739362471707,567059
datto,4.30003610449221,18838
datum,4.33308190090222,2226219
daube,4.53191489228796,18929
daubs,4.42682850782943,0
dauby,3.61250504629518,0
dauds,4.10581870851047,0
dault,4.79970503547418,53322
daunt,4.75633062824152,38855
daurs,5.12280210916226,0
dauts,5.07614294268769,0
daven,4.59036131787791,61873
davit,4.49072591903829,57082
dawah,3.51901971276857,48953
dawds,3.84032172800813,0
dawed,4.00184493006929,0
dawen,4.69623238090047,0
dawks,4.14988500146355,0
dawns,4.63995227622698,194371
dawts,4.81854274673483,0
dayan,3.48290329163496,130611
daych,3.96309734408121,0
daynt,4.46081464235779,0
dazed,3.6084766077942,503682
dazer,4.58507867215827,0
dazes,4.71601243155939,0
deads,4.63489141799892,28715
deair,5.35113061722954,0
deals,5.43673300821329,91189968
dealt,5.36115360890008,6174968
deans,5.4123341083399,1202452
deare,4.86402450572815,53140
dearn,5.27857424118606,0
dears,5.62830342999242,217282
deary,4.8396740701129,118782
deash,5.16403656197889,0
death,5.14630296530117,83216831
deave,4.04292029743362,0
deaws,4.99905689241657,0
deawy,4.18950251098089,0
debag,4.20247208013354,0
debar,4.82146421052584,52384
debby,3.02661312307406,352940
debel,3.97928035435681,0
debes,4.23553900536931,38385
debit,4.7209032117986,4633794
debts,4.90780906812222,4259542
debud,3.37465935301379,0
debug,3.76558028967152,9581095
debur,4.3693421985741,0
debus,4.47505351610313,41084
debut,4.32514511851042,7220643
debye,3.38147246123759,97054
decad,4.03408615627937,0
decaf,4.27566115374723,456390
decal,4.7918227771419,2311933
decan,4.71705109165308,18435
decay,4.30177344040473,4956622
decko,4.09591890807369,0
decks,4.38482269014746,4131188
decor,4.84390786154615,12098868
decos,4.96444889298881,0
decoy,4.14095569275925,514956
decry,4.33671393449641,203238
dedal,4.24753070099821,0
deeds,3.81182699866371,3636121
deedy,2.98816175776152,0
deely,3.83850226995554,29517
deems,4.28667660901679,1307732
deens,4.60786447860753,0
deeps,4.27109771031808,89493
deere,4.0237283126728,2113985
deers,4.82294730091966,85462
deets,4.8117366017555,28583
deeve,3.19561532012012,0
deevs,4.04945814064026,0
defat,4.71241030190834,0
defer,4.02183378101818,1207925
deffo,3.46113620589797,19135
defis,4.76764904140716,0
defog,3.98409547724719,0
degas,5.02481537856802,454377
degum,3.90902219230724,0
degus,4.5986233482488,21755
deice,4.32292502483529,0
deids,4.52405365008724,0
deify,4.00190783584738,19734
deign,4.53724096429727,94806
deils,5.37244302637477,0
deism,4.85601348243399,105376
deist,5.4328055831111,70349
deity,4.70459828715617,1262430
deked,3.05462157100714,0
dekes,4.14090272917445,0
dekko,3.4868917822613,12832
delay,4.53039034783308,21911190
deled,3.61120705758488,0
deles,4.667766815328,0
delfs,4.64111248475002,0
delft,4.51180601407115,818200
delis,5.28023950577796,228848
dells,4.4446926964998,560024
delly,3.62445068290435,19642
delos,5.18698551446681,243468
delph,4.36158856798318,44880
delta,5.08960871708578,28051872
delts,5.32192033617113,40571
delve,3.76299721235085,640909
deman,4.64198237305215,69870
demes,4.3408234138373,12972
demic,4.33658923538358,138873
demit,4.81609253155465,0
demob,4.10409178833956,0
demoi,4.39800780399174,0
demon,4.48785215490769,4602331
demos,4.88984944712406,4984806
dempt,4.3428568202327,0
demur,4.51931326277239,45556
denar,5.22388307041121,55863
denay,4.49933863224391,0
dench,4.45670183910605,215000
denes,4.60749390560247,77499
denet,4.55658968160588,0
denim,4.52722378236349,4737554
denis,5.20263567462164,3155542
dense,4.50172744151435,5225392
dents,5.27648438191348,1075764
deoxy,3.74247355984518,208737
depot,4.74676169721899,9688338
depth,4.52411702533736,31879926
derat,5.44699619657755,0
deray,4.75933238866217,25003
derby,4.11275074255285,6319608
dered,3.84989794402667,76120
deres,4.87985999945006,49777
derig,4.80126920385926,0
derma,4.80204473426991,278422
derms,5.0002941473182,0
derns,5.32026476248778,0
derny,4.52177959718177,0
deros,5.41137958639233,0
derro,4.45615916301959,0
derry,3.88608935135133,1348652
derth,5.09955331327342,0
dervs,4.7829446953846,0
desex,3.74362839525708,0
deshi,4.7472887806612,38311
desis,4.53954174667838,26353
desks,3.91253951069264,3315227
desse,3.82924142369985,16062
deter,4.69709310790804,1887521
detox,4.26191239156578,2297343
deuce,3.98895638155119,970434
devas,4.81394795844693,107380
devel,3.80688277760789,28152649
devil,4.40098008563337,12869511
devis,4.70287204116211,66835
devon,4.23141533348407,6896016
devos,4.63606444923281,131748
devot,4.50704688863216,24904
dewan,4.5071469933632,170178
dewar,4.81501177844974,454917
dewax,3.79921359824622,0
dewed,3.1448715845053,0
dexes,3.88579879209933,0
dexie,3.6902121214267,0
dhaba,3.45969429035519,16049
dhaks,4.53698810805794,0
dhals,5.05930738303763,0
dhikr,4.35571957802286,31149
dhobi,4.01905011870015,0
dhole,5.03892672344226,0
dholl,3.93195403997128,0
dhols,4.94431013309084,0
dhoti,4.68090526431962,21870
dhows,4.43512042544865,13071
dhuti,4.3764483514048,0
diact,4.92971798854657,0
dials,5.24542385536893,719996
diane,5.30249024872174,7081367
diary,4.60521713989067,14922472
diazo,3.93378306461524,46955
dibbs,3.70185224560636,68305
diced,4.09312486112745,826353
dicer,4.98376937230702,48336
dices,5.15953183774094,114430
dicey,4.36517352712989,161963
dicht,4.38353663128897,22161
dicks,4.20408413978091,9280692
dicky,3.39692429496209,178722
dicot,4.65882844780811,89663
dicta,4.61388059052398,164449
dicts,4.90450342587238,67766
dicty,4.08068648521977,0
diddy,2.54983421750557,734427
didie,3.63464895707965,0
didos,4.2399629688471,0
didst,4.32327400697244,335242
diebs,4.93560545911917,0
diels,5.39578608246667,59558
diene,4.53877642028359,76972
diets,5.50776639663012,4207940
diffs,3.57001937471546,5870429
dight,4.24833130725653,14372
digit,3.80612491773887,6991045
dikas,4.63797870806818,0
diked,3.81822278805822,21369
diker,4.73634518183501,0
dikes,4.88983397874042,396736
dikey,4.09632001921523,0
dildo,3.83923742228114,20789655
dilli,3.08502300252257,27978
dills,4.29322394254941,48131
dilly,3.47162332341743,161256
dimbo,3.89619046022567,0
dimer,4.91395689710016,455104
dimes,5.07387837781171,788616
dimly,3.92584978737857,342692
dimps,4.30386060404367,0
dinar,4.99614331177285,3399128
dined,4.26276031826228,290743
diner,5.16906020249731,2261961
dines,5.3118998362959,114059
dinge,4.6000724780018,54467
dingo,4.14746022374536,420174
dings,4.48171630523294,250449
dingy,3.66295280273508,255349
dinic,3.57591172916983,0
dinks,4.38828647333665,36255
dinky,3.59013983794327,426751
dinna,3.86757472572623,41912
dinos,4.92942192344266,231419
dints,5.07971383745151,0
diode,4.38474845061278,1897828
diols,5.19477295304994,20219
diota,4.96099842001744,0
dippy,2.94611121509057,57914
dipso,4.48065201590452,22748
diram,4.67556896355701,0
direr,4.59373717518736,0
dirge,4.92998794124257,384505
dirke,4.83473937629219,0
dirks,4.66755881770851,148968
dirls,5.17450946665491,0
dirts,5.34358186723667,0
dirty,4.5651671140116,16101662
disas,4.40096587033776,23302
disci,3.72428476694533,131778
disco,4.57204132341084,7067687
discs,4.05017103118828,10404995
dishy,4.09095167916599,28360
disks,3.73181288282813,6445126
disme,4.91296722596083,0
dital,4.91272127264682,0
ditas,5.2881350038563,0
ditch,4.48784242537807,2373753
dited,4.50295962919745,0
dites,5.53889671601968,32374
ditsy,4.51889609773664,21172
ditto,4.16686416978177,1386002
ditts,4.4903504844555,0
ditty,3.66719484741318,281979
ditzy,3.46964190744458,66065
divan,4.14862403564485,457821
divas,4.56398786456469,1047835
dived,3.72090261178487,261166
diver,4.6497388521652,2452406
dives,4.79742374279975,1066624
divis,3.70129511526482,56674
divna,4.07094683492628,0
divos,4.42392135512318,0
divot,4.33411586397793,129847
divvy,2.6879417315796,33136
diwan,4.25253079445296,119704
dixie,3.62181359335576,2920964
dixit,3.40936822126071,322848
diyas,4.60766778793858,22839
dizen,4.1956370010517,0
dizzy,2.37737852090239,1424316
djinn,2.98872930773874,187307
djins,4.13186648005562,0
doabs,4.82450848831704,0
doats,5.48456102540294,0
dobby,2.95600689309805,161122
dobes,5.03441285199663,0
dobie,4.7867776320856,162980
dobla,4.34587450788195,0
dobra,4.58250729401504,295948
dobro,3.74322966143552,299212
docht,4.51506032481459,0
docks,4.28285622458696,1534076
docos,4.05375322453423,0
docus,4.58414906577569,0
doddy,2.63283398346172,15957
dodge,4.0140385564532,14768509
dodgy,3.10332505101683,571643
dodos,3.50335264019229,19185
doeks,4.8789901375758,0
doers,5.61488813794929,263783
doest,5.47087065181653,59645
doeth,5.06795058891027,127016
doffs,3.68416589143974,0
dogan,4.44489406180508,78198
doges,5.13351455271261,19033
dogey,4.36521607063113,0
doggo,2.74295686811841,0
doggy,3.07987359117207,1048362
dogie,4.85059814810415,0
dogma,4.12947416325576,1016614
dohyo,3.23079429250397,0
doilt,5.13302646393592,0
doily,4.4308415004521,131677
doing,4.35231054361049,80821946
doits,5.37691870512627,0
dojos,3.46951710975591,34797
dolce,5.02629867812112,2283881
dolci,4.46788284378104,102168
doled,4.41681819068847,78428
doles,5.45533675676323,76967
dolia,4.70978843729991,0
dolls,4.35237786160065,22065047
dolly,3.55687647290448,2266400
dolma,4.4458286908128,21677
dolor,4.18806379299066,703247
dolos,4.2743648980698,0
dolts,5.21040424441973,28809
domal,4.5449456225506,0
domed,4.09153406337766,441740
domes,5.13463138750429,676815
domic,4.23315117594263,0
donah,4.75406023148565,0
donas,5.15463865702734,22823
donee,4.57889606512789,106741
doner,5.29150086733935,60734
donga,4.35787144423287,37549
dongs,4.61618452811359,381527
donko,3.38608608126146,0
donna,4.02046892309118,8058734
donne,4.39552956764907,720360
donny,3.47329273451048,627077
donor,4.17766684975341,7096675
donsy,4.40011941381821,0
donut,4.67089647234784,836168
doobs,3.87227501208887,0
dooce,4.27621206446291,268785
doody,2.7441663237317,189463
dooks,3.83530274891273,44077
doole,4.50169079081846,21883
dools,4.40494135530964,31626
dooly,3.61557396900221,62871
dooms,4.03465150304357,99351
doomy,3.25268580233505,24436
doona,4.09374116959345,43477
doorn,4.23841782674931,51985
doors,4.58239264421929,20229491
doozy,2.69522880454931,75350
dopas,4.87865851395031,0
doped,4.08383288822744,646161
doper,5.00948533774682,13398
dopes,5.14318860212129,42277
dopey,4.35431922180781,169040
dorad,4.36334242344307,0
dorba,4.54681052241845,0
dorbs,4.81139675093037,0
doree,4.82977665811539,20227
dores,5.64530329016106,51709
doric,4.77740234347154,123724
doris,5.31861443067371,2132988
dorks,4.76910843864018,146028
dorky,4.02011680029883,153891
dorms,4.94291420164669,464581
dormy,4.17564551260821,22337
dorps,4.93412847700053,0
dorrs,4.61774221389016,0
dorsa,5.19107918632585,0
dorse,5.53823094305425,0
dorts,5.45311493900921,0
dorty,4.66080512622968,0
dosai,4.79098859876692,0
dosas,4.4835340296797,13105
dosed,4.56653902282163,197560
doseh,5.19246889013394,0
doser,5.45619210469554,38761
doses,4.75518043714183,4717242
dosha,4.75461123160881,43861
dotal,4.98518596693877,0
doted,4.5554446743826,31799
doter,5.43617007912936,0
dotes,5.59381704865313,31347
dotty,3.74563729334724,234104
douar,4.86650166223383,16014
doubt,4.23008699455,20311261
douce,4.74680812820481,152874
doucs,4.63584088824833,0
dough,4.06184492941338,3032657
douks,4.31672412597579,0
doula,4.55619234896362,220543
douma,4.18883962506757,34906
doums,4.49176032760418,0
doups,4.46963133703719,0
doura,4.76258345787232,0
douse,5.1042126762281,82837
douts,4.99287290238455,0
doved,3.80325546103301,0
doven,4.52092108950859,0
dover,4.7417221843174,5683356
doves,4.87383503694019,941403
dovie,4.59385192440014,23016
dowar,4.66412349362399,0
dowds,3.78503442466362,14201
dowdy,2.98210079679661,161797
dowed,3.95252994175003,0
dowel,4.73516297893497,285802
dower,4.88467298944047,181025
dowie,4.74877015908623,52916
dowle,4.74495918122045,0
dowls,4.62446445273881,0
dowly,3.82365638306475,0
downa,4.29483993625037,0
downs,4.56457424195668,4578206
downy,3.76471699708816,288639
dowps,4.23394411505361,0
dowry,4.04993606631502,275011
dowse,4.90389329401538,52031
dowts,4.78733075910308,0
doxed,3.62412212486826,0
doxes,4.70300398187587,0
doxie,4.43325749668152,49093
doyen,4.61986740282159,74532
doyly,3.42932227140142,0
dozed,3.55769318009701,91195
dozen,4.28010454972511,9776227
dozer,4.51406103279525,275217
dozes,4.63941942272657,17178
drabs,4.87292959725198,16675
drack,4.320990658252,0
draco,4.88607724807299,688044
draff,3.61677869201578,0
draft,4.71179063967409,35033621
drags,4.96500567367108,518855
drail,5.0666543435861,0
drain,4.99246573935876,6411642
drake,5.00544668801822,4373046
drama,3.89962278479235,20939845
drams,5.00768632309181,136033
drank,4.50428749187737,1777243
drant,5.21168678124739,0
drape,5.11794281034008,484861
draps,4.95981581986924,16206
drats,5.51239288832592,0
drave,4.90329566215734,51731
drawl,4.56238907117164,112289
drawn,4.4882468820606,14827380
draws,4.89258735138089,5458448
drays,4.80166169273328,57222
dread,4.51362731166822,1649823
dream,4.90829002518198,33518573
drear,4.61814321686787,40377
dreck,4.37870356373483,76098
dreed,3.86590808145292,0
dreer,3.90060404323842,0
drees,4.88952151404435,74159
dregs,5.04638801710988,175993
dreks,4.89561166530613,0
drent,5.24398389030418,0
drere,3.95105889661821,0
dress,4.70762314148557,27318959
drest,5.43847834849118,13039
dreys,4.8973799029552,0
dribs,4.73804958768534,0
drice,5.10515182662995,0
dried,4.59262042847385,6331606
drier,4.61046022094056,679179
dries,5.61938143954019,894704
drift,4.5794919114927,3889505
drill,4.19008443790163,8248787
drily,4.399065519736,27603
drink,4.30335448995244,29254937
drips,4.80878356530049,303778
dript,4.71903554556261,0
drive,4.70588510277794,107799371
droid,4.2611596923335,469988
droil,5.00252919634517,0
droit,5.22875879206599,750988
droke,4.85625538532233,15401
drole,5.36957210536065,24936
droll,4.24525679873878,196087
drome,5.01639983222566,145557
drone,5.2818181425877,725818
drony,4.41996939510833,0
droob,3.66267884517174,0
droog,3.8008230953453,35894
drook,3.67299201429858,0
drool,4.15801478125281,539170
droop,3.78166077387185,156194
drops,4.88423231587745,8187657
dropt,4.79972179452148,16010
dross,4.5380382455735,154345
drouk,4.22173862981778,0
drove,4.74925834336655,5545848
drown,4.39709080641627,1156106
drows,4.79261266004897,0
drubs,4.38542683278367,16611
drugs,4.46733034283665,38827156
druid,3.91844784340986,1160196
drums,4.51493637074224,8560748
drunk,3.99698485222389,10519219
drupe,4.57913483880942,13260
druse,5.10034716227509,23371
drusy,4.23737189027502,0
druxy,3.26759421785806,0
dryad,3.64396402573956,119314
dryas,4.7295349491165,44723
dryer,3.96712604370771,5592001
dryly,3.36374079866223,96792
dsobo,3.48872005167796,0
dsomo,3.65120164970147,0
duads,4.08825802474836,0
duals,4.94837906232237,255075
duans,4.88591483867728,0
duars,5.08723607404444,0
dubbo,3.01233263616305,361978
ducal,4.25253746356967,141276
ducat,4.4194593736956,39914
duces,4.82437319235858,142487
duchy,3.42997539573621,339003
ducks,3.85307808981642,3618693
ducky,3.05105212687409,471241
ducts,4.54916529897508,907928
duddy,2.17472164208518,64868
duded,3.14356235705147,0
dudes,4.28727603664511,1144089
duels,5.0231087012813,212809
duets,5.15667501896358,754275
duett,4.17035174707975,16335
duffs,3.23505106813979,137632
dufus,3.29263384907202,26201
duing,3.95017456677806,0
duits,4.98519394984012,51993
dukas,4.32311737828625,35678
duked,3.43798941613404,0
dukes,4.54741615944446,1971678
dukka,3.01888469213502,0
dulce,4.57245629826426,638505
dules,5.05722689610221,0
